qpid	ontology	goid	desc	RM3_score	RM3_PPV	RM3_rank	ARGOT_score	ARGOT_PPV	ARGOT_rank	JAC_score	JAC_PPV	JAC_rank	HYGE_score	HYGE_PPV	HYGE_rank	SANS_score	SANS_PPV	SANS_rank
tr|F7H8I5|F7H8I5_MACMU	BP	0050789	regulation of biological process	0.127134821417	0.326750820785	752	2.32192303568	0.525953692033	579	1.29874991297e-05	0.515692454593	699	-0.0	0.2557	700	1.0	1.0	34
tr|F7H8I5|F7H8I5_MACMU	MF	0097159	organic cyclic compound binding	0.0	0.1205	35	0.26888209755	0.379991779219	34	3.23924820164e-07	0.364130504968	35	-0.0	0.2557	35	0.24	0.24	35
tr|F7H8I5|F7H8I5_MACMU	CC	0005794	Golgi apparatus	0.168254882202	0.393459895397	26	0.371998151639	0.393259877546	31	1.32820801571e-06	0.422069224093	40	-0.0	0.2557	40	0.04	0.04	35
tr|F7H8I5|F7H8I5_MACMU	BP	0065007	biological regulation	0.124064907927	0.32177050013	756	2.32192303568	0.525953692033	580	1.24572909708e-05	0.513981023792	702	-0.0	0.2557	702	1.0	1.0	35
tr|F7H8I5|F7H8I5_MACMU	CC	0070013	intracellular organelle lumen	0.148440870998	0.36131562502	36	0.293974442704	0.383426583404	39	4.91664766485e-07	0.38126425429	50	-0.0	0.2557	50	0.04	0.04	36
tr|F7H8I5|F7H8I5_MACMU	BP	0044763	single-organism cellular process	0.0912102544038	0.268470395719	762	1.58495904727	0.487499767483	639	8.28787620402e-06	0.497248567809	708	-0.0	0.2557	708	1.0	1.0	36
tr|F7H8I5|F7H8I5_MACMU	CC	0043233	organelle lumen	0.148439789302	0.361313870184	37	0.293974442704	0.383426583404	40	4.91642250966e-07	0.381262373927	51	-0.0	0.2557	51	0.04	0.04	37
tr|F7H8I5|F7H8I5_MACMU	BP	0044699	single-organism process	0.0422771680748	0.189086249768	776	0.999997821116	0.449899841813	678	5.03264999754e-06	0.476765907329	726	-0.0	0.2557	726	1.0	1.0	37
tr|F7H8I5|F7H8I5_MACMU	CC	0031974	membrane-enclosed lumen	0.148439216653	0.361312941176	38	0.293974442704	0.383426583404	41	4.91630331821e-07	0.381261378475	52	-0.0	0.2557	52	0.04	0.04	38
tr|F7H8I5|F7H8I5_MACMU	BP	0009987	cellular process	0.00605438036198	0.130322021261	786	0.0	0.3047	796	3.72026362112e-06	0.46435953996	732	-0.0	0.2557	732	1.0	1.0	38
tr|F7H8I5|F7H8I5_MACMU	CC	0044446	intracellular organelle part	0.0763281577634	0.24432717034	56	0.151570778329	0.361229397506	58	6.01997549164e-08	0.295032964359	65	-0.0	0.2557	65	0.04	0.04	39
tr|F7H8I5|F7H8I5_MACMU	BP	0072359	circulatory system development	0.214894789064	0.469123816299	532	4.08257419896	0.598082131596	215	0.000461468025436	0.662294124725	441	14.0581096356	0.691494088906	448	0.37	0.37	39
tr|F7H8I5|F7H8I5_MACMU	CC	0044422	organelle part	0.0736114789846	0.239919902357	58	0.151570778329	0.361229397506	59	5.70448130254e-08	0.292822658211	66	-0.0	0.2557	66	0.04	0.04	40
tr|F7H8I5|F7H8I5_MACMU	BP	0048646	anatomical structure formation involved in morphogenesis	0.203024446953	0.449866560292	595	3.62751378066	0.581248401077	332	0.00020627508842	0.629232526134	518	-0.0	0.2557	568	0.37	0.37	40
tr|F7H8I5|F7H8I5_MACMU	CC	0001669	acrosomal vesicle	0.21971057619	0.476936467753	5	0.496117536138	0.406972507836	26	4.05613987218e-05	0.562452796102	12	8.48667802992	0.657028004069	14	0.03	0.03	41
tr|F7H8I5|F7H8I5_MACMU	BP	0048513	animal organ development	0.194738017489	0.436423485773	628	3.34517356877	0.570268123383	413	0.000125008181048	0.608668385766	545	-0.0	0.2557	583	0.37	0.37	41
tr|F7H8I5|F7H8I5_MACMU	CC	0097223	sperm part	0.213637358607	0.467083886868	9	0.467138065178	0.40394056889	27	2.37488397898e-05	0.540474069322	16	6.8945685184	0.642839820105	15	0.03	0.03	42
tr|F7H8I5|F7H8I5_MACMU	BP	0009653	anatomical structure morphogenesis	0.186730291543	0.42343255197	654	3.09751929856	0.560248671044	477	8.06537677927e-05	0.590675332795	568	-0.0	0.2557	597	0.37	0.37	42
tr|F7H8I5|F7H8I5_MACMU	CC	0030141	secretory granule	0.20622248195	0.455054732467	14	0.43351336196	0.400302194278	29	1.26631166109e-05	0.514653894237	18	5.1041893777	0.622306910019	16	0.03	0.03	43
tr|F7H8I5|F7H8I5_MACMU	BP	0048731	system development	0.181767337938	0.415381152337	677	2.95580391823	0.554334397149	511	6.27857602703e-05	0.580392380507	585	-0.0	0.2557	611	0.37	0.37	43
tr|F7H8I5|F7H8I5_MACMU	CC	0099503	secretory vesicle	0.199331376596	0.443875292251	16	0.404013741952	0.396992133371	30	7.26368337657e-06	0.491832478858	22	3.62106059025	0.598863315948	20	0.03	0.03	44
tr|F7H8I5|F7H8I5_MACMU	BP	0001568	blood vessel development	0.223722854283	0.483445586503	467	4.32892235934	0.606804027214	154	0.000863569807614	0.688024865189	372	30.8689358271	0.74520765244	359	0.36	0.36	44
tr|F7H8I5|F7H8I5_MACMU	CC	0000139	Golgi membrane	0.178809479087	0.410582617923	22	0.322273748639	0.387128819799	32	1.6606521424e-06	0.431241194779	35	-0.0	0.2557	35	0.03	0.03	45
tr|F7H8I5|F7H8I5_MACMU	BP	0001944	vasculature development	0.222675545932	0.481746538165	475	4.28403709094	0.605233734129	168	0.00079568655345	0.68466330739	386	28.5192939831	0.73980116557	368	0.36	0.36	45
tr|F7H8I5|F7H8I5_MACMU	CC	0098791	Golgi subcompartment	0.176079074183	0.406153082047	23	0.313412109188	0.385987637649	33	1.39920754899e-06	0.424207438489	38	-0.0	0.2557	38	0.03	0.03	46
tr|F7H8I5|F7H8I5_MACMU	BP	0072358	cardiovascular system development	0.222395362244	0.481291996169	476	4.27194162421	0.604809173703	170	0.000778545191699	0.683769090724	389	27.9030066048	0.738309275361	373	0.36	0.36	46
tr|F7H8I5|F7H8I5_MACMU	CC	0044431	Golgi apparatus part	0.172748205557	0.400749413875	25	0.302871718205	0.384609051739	36	1.14371310452e-06	0.415928676523	41	-0.0	0.2557	41	0.03	0.03	47
tr|F7H8I5|F7H8I5_MACMU	BP	0120036	plasma membrane bounded cell projection organization	0.206260144949	0.45511583315	581	3.63668467495	0.581597758152	329	0.000243909501687	0.636113632058	498	3.18659220153	0.590134836888	527	0.36	0.36	47
tr|F7H8I5|F7H8I5_MACMU	CC	0098588	bounding membrane of organelle	0.160903945563	0.381534470887	32	0.268974566265	0.38000472455	43	5.94666291771e-07	0.389074000914	46	-0.0	0.2557	46	0.03	0.03	48
tr|F7H8I5|F7H8I5_MACMU	BP	0030030	cell projection organization	0.186094823438	0.422401632063	660	2.98786853213	0.555684764035	504	7.45704371191e-05	0.587455351018	573	-0.0	0.2557	600	0.36	0.36	48
tr|F7H8I5|F7H8I5_MACMU	CC	0005654	nucleoplasm	0.160819598245	0.381397634232	33	0.257614563295	0.378397341489	44	5.67712414789e-07	0.387169415753	47	-0.0	0.2557	47	0.03	0.03	49
tr|F7H8I5|F7H8I5_MACMU	BP	0016043	cellular component organization	0.108481887938	0.296490166802	759	1.54693901313	0.485293956409	641	5.33227174357e-06	0.479140435125	725	-0.0	0.2557	725	0.36	0.36	49
tr|F7H8I5|F7H8I5_MACMU	CC	0031981	nuclear lumen	0.149735112819	0.363415273527	34	0.231149173627	0.374509220548	46	3.34188520528e-07	0.365411322976	57	-0.0	0.2557	57	0.03	0.03	50
tr|F7H8I5|F7H8I5_MACMU	BP	0071840	cellular component organization or biogenesis	0.100037761819	0.282791260999	761	1.440929519	0.478996226827	648	4.45449360092e-06	0.471755220063	728	-0.0	0.2557	728	0.36	0.36	50
tr|F7H8I5|F7H8I5_MACMU	BP	0097150	neuronal stem cell population maintenance	0.256498833585	0.536618057724	133	5.55746416071	0.646998465084	13	0.0139221508729	0.802178304662	96	119.693216776	0.837753002348	36	0.33	0.33	51
tr|F7H8I5|F7H8I5_MACMU	CC	0031984	organelle subcompartment	0.148598950769	0.361572077832	35	0.238522191564	0.375613841425	45	3.31451187609e-07	0.36507361619	58	-0.0	0.2557	58	0.03	0.03	51
tr|F7H8I5|F7H8I5_MACMU	CC	0044428	nuclear part	0.141388700605	0.349874888992	43	0.213534169676	0.371796568024	47	2.3466539793e-07	0.350894781473	59	-0.0	0.2557	59	0.03	0.03	52
tr|F7H8I5|F7H8I5_MACMU	BP	0060840	artery development	0.244430388472	0.517039419218	239	4.90982670149	0.626436029597	47	0.00453173234464	0.756093510081	195	81.432983999	0.8114510035	149	0.33	0.33	52
tr|F7H8I5|F7H8I5_MACMU	CC	0031090	organelle membrane	0.10173237142	0.285540426154	49	0.155501630106	0.361957725135	57	6.78617504207e-08	0.299952127786	64	-0.0	0.2557	64	0.03	0.03	53
tr|F7H8I5|F7H8I5_MACMU	BP	0019827	stem cell population maintenance	0.237136550381	0.505206625683	322	4.63036569377	0.617145491464	89	0.00240345142372	0.730053320291	262	60.6600795084	0.791339968168	218	0.33	0.33	53
tr|F7H8I5|F7H8I5_MACMU	CC	0001726	ruffle	0.210291062572	0.461655190811	10	0.300118623184	0.384245037163	37	1.07409464387e-05	0.50789417181	19	4.24407095201	0.609704761491	18	0.02	0.02	54
tr|F7H8I5|F7H8I5_MACMU	BP	0098727	maintenance of cell number	0.236837330016	0.504721200485	328	4.61699188907	0.616693949744	92	0.00234188661315	0.728987856484	267	59.8468894457	0.790418302097	222	0.33	0.33	54
tr|F7H8I5|F7H8I5_MACMU	CC	0030027	lamellipodium	0.209150366981	0.459804640354	12	0.296722013476	0.383793628561	38	9.72836975728e-06	0.503828538968	20	4.05420477421	0.606579238793	19	0.02	0.02	55
tr|F7H8I5|F7H8I5_MACMU	BP	0007409	axonogenesis	0.220747573036	0.478618787737	487	3.89771237505	0.591362913387	246	0.000617852671974	0.674276962893	412	22.0235507427	0.722150353686	407	0.33	0.33	55
tr|F7H8I5|F7H8I5_MACMU	CC	0031252	cell leading edge	0.199693248082	0.444462356364	15	0.269661506226	0.380100824413	42	4.39600650976e-06	0.471212535493	28	2.60218695565	0.576299293668	22	0.02	0.02	56
tr|F7H8I5|F7H8I5_MACMU	BP	0061564	axon development	0.219608051923	0.476770142634	493	3.85360315671	0.589736259969	257	0.000566131421875	0.670687342125	419	19.8943906481	0.715206998388	416	0.33	0.33	56
tr|F7H8I5|F7H8I5_MACMU	CC	0120025	plasma membrane bounded cell projection	0.173037036878	0.401217984927	24	0.204799232948	0.370409895908	48	6.42461049941e-07	0.39224817699	45	-0.0	0.2557	45	0.02	0.02	57
tr|F7H8I5|F7H8I5_MACMU	BP	0048667	cell morphogenesis involved in neuron differentiation	0.218685784676	0.47527394848	498	3.81840070261	0.588431377801	273	0.000527802994958	0.667808906913	424	18.2375172501	0.709268707909	425	0.33	0.33	57
tr|F7H8I5|F7H8I5_MACMU	CC	0005789	endoplasmic reticulum membrane	0.16522044415	0.388537126545	27	0.201884017908	0.369940545866	49	4.30387889731e-07	0.375798747667	53	-0.0	0.2557	53	0.02	0.02	58
tr|F7H8I5|F7H8I5_MACMU	BP	0007420	brain development	0.218601616793	0.475137402924	500	3.81514318336	0.588310324813	275	0.000524452400498	0.667547419305	426	18.0893414413	0.708711600443	426	0.33	0.33	58
tr|F7H8I5|F7H8I5_MACMU	CC	0098827	endoplasmic reticulum subcompartment	0.165085490982	0.38831819202	28	0.201626096642	0.369898857816	50	4.27099860289e-07	0.375483857686	54	-0.0	0.2557	54	0.02	0.02	59
tr|F7H8I5|F7H8I5_MACMU	BP	0060322	head development	0.217769911497	0.473788127422	505	3.78349638944	0.58713159476	282	0.000492596506577	0.664974424062	430	16.6530248969	0.703061899172	432	0.33	0.33	59
tr|F7H8I5|F7H8I5_MACMU	CC	0042175	nuclear outer membrane-endoplasmic reticulum membrane network	0.16501054736	0.388196610983	29	0.201496436822	0.36987789071	51	4.25287110801e-07	0.375309214927	55	-0.0	0.2557	55	0.02	0.02	60
tr|F7H8I5|F7H8I5_MACMU	BP	0048812	neuron projection morphogenesis	0.217056417315	0.47263062581	513	3.75682868568	0.586134485189	289	0.000466995110261	0.662782985888	438	15.4619899527	0.697994294652	440	0.33	0.33	60
tr|F7H8I5|F7H8I5_MACMU	CC	0044432	endoplasmic reticulum part	0.164199257185	0.386880454931	31	0.199902801068	0.369619633017	52	4.06250734379e-07	0.373428915163	56	-0.0	0.2557	56	0.02	0.02	61
tr|F7H8I5|F7H8I5_MACMU	BP	0120039	plasma membrane bounded cell projection morphogenesis	0.216976439618	0.472500877992	514	3.75371310289	0.586017762498	291	0.000464219984691	0.66253825834	439	15.3308959793	0.697412831677	441	0.33	0.33	61
tr|F7H8I5|F7H8I5_MACMU	CC	0005856	cytoskeleton	0.147249063704	0.359382156047	40	0.158107826879	0.362435549174	55	1.6127815464e-07	0.335496044824	60	-0.0	0.2557	60	0.02	0.02	62
tr|F7H8I5|F7H8I5_MACMU	BP	0048858	cell projection morphogenesis	0.216915241676	0.47240159657	516	3.75143501812	0.585932385305	292	0.000462109044721	0.662351121065	440	15.2309162894	0.696966023267	443	0.33	0.33	62
tr|F7H8I5|F7H8I5_MACMU	CC	0042995	cell projection	0.14692351611	0.358854020184	41	0.157804006803	0.36238005017	56	1.58914045737e-07	0.334889708534	61	-0.0	0.2557	61	0.02	0.02	63
tr|F7H8I5|F7H8I5_MACMU	BP	0032990	cell part morphogenesis	0.21641378921	0.471588090236	521	3.7328283416	0.58523407857	297	0.000445214196151	0.660821825567	445	14.4225991655	0.693242103621	446	0.33	0.33	63
tr|F7H8I5|F7H8I5_MACMU	CC	0005829	cytosol	0.141515008874	0.350079798897	42	0.160106831271	0.36279938664	54	1.33918684906e-07	0.327863082957	62	-0.0	0.2557	62	0.02	0.02	64
tr|F7H8I5|F7H8I5_MACMU	BP	0000904	cell morphogenesis involved in differentiation	0.215847627056	0.470669605373	523	3.71165517667	0.584437331359	303	0.000426971918993	0.659103987736	449	13.5336469543	0.688897670607	450	0.33	0.33	64
tr|F7H8I5|F7H8I5_MACMU	CC	0005576	extracellular region	0.133974439388	0.337846733019	45	0.149099707027	0.360766702126	60	9.8710215122e-08	0.315337961989	63	-0.0	0.2557	63	0.02	0.02	65
tr|F7H8I5|F7H8I5_MACMU	BP	0007417	central nervous system development	0.21454586637	0.468557759012	535	3.6637137184	0.582624851126	318	0.000388149729975	0.655189857814	457	11.5874495942	0.678295213047	460	0.33	0.33	65
tr|F7H8I5|F7H8I5_MACMU	CC	0043232	intracellular non-membrane-bounded organelle	0.0877376587907	0.262836803856	51	0.0909143617462	0.348480716363	61	2.28758577952e-08	0.255303876159	69	-0.0	0.2557	69	0.02	0.02	66
tr|F7H8I5|F7H8I5_MACMU	BP	0031175	neuron projection development	0.213072134179	0.466166923279	544	3.60994997534	0.580578088525	338	0.000348954958105	0.650819090075	468	9.55446057956	0.66512108464	473	0.33	0.33	66
tr|F7H8I5|F7H8I5_MACMU	CC	0043228	non-membrane-bounded organelle	0.0841405354463	0.257001190654	52	0.0885981406977	0.347919418602	62	2.10429961015e-08	0.251874777699	70	-0.0	0.2557	70	0.02	0.02	67
tr|F7H8I5|F7H8I5_MACMU	BP	0048666	neuron development	0.209935172061	0.461077829635	562	3.49858638204	0.576289463411	373	0.000279673886052	0.641731747444	486	5.86447456717	0.631789061274	496	0.33	0.33	67
tr|F7H8I5|F7H8I5_MACMU	CC	0005796	Golgi lumen	0.22905249632	0.49209186478	3	0.185471552946	0.367232424946	53	2.71457027954e-05	0.54596317867	15	4.33350619371	0.61112888252	17	0.01	0.01	68
tr|F7H8I5|F7H8I5_MACMU	BP	0030182	neuron differentiation	0.207572419038	0.457244735406	576	3.41724663499	0.573113761748	398	0.000237865023952	0.635083277541	504	3.69010506501	0.600153175207	522	0.33	0.33	68
tr|F7H8I5|F7H8I5_MACMU	CC	0005887	integral component of plasma membrane	0.134087633796	0.338030368307	44	0.0746180889858	0.34436328472	63	3.07200121209e-08	0.26740968601	67	-0.0	0.2557	67	0.01	0.01	69
tr|F7H8I5|F7H8I5_MACMU	BP	0048699	generation of neurons	0.202878632089	0.449630004838	596	3.26158939766	0.56692932661	427	0.00017456235196	0.622378435231	529	-0.0	0.2557	570	0.33	0.33	69
tr|F7H8I5|F7H8I5_MACMU	CC	0031226	intrinsic component of plasma membrane	0.132747224881	0.335855822925	46	0.0735998471378	0.344091731635	64	2.90484849804e-08	0.265112462237	68	-0.0	0.2557	68	0.01	0.01	70
tr|F7H8I5|F7H8I5_MACMU	BP	0022008	neurogenesis	0.201836887699	0.447939982914	600	3.22792538008	0.565572535744	435	0.000163337028111	0.619649330087	532	-0.0	0.2557	571	0.33	0.33	70
tr|F7H8I5|F7H8I5_MACMU	BP	0009888	tissue development	0.201787608923	0.447860037956	601	3.22630330413	0.565506981527	437	0.000162827504591	0.619521044816	533	-0.0	0.2557	572	0.33	0.33	71
tr|F7H8I5|F7H8I5_MACMU	BP	0000902	cell morphogenesis	0.200558633409	0.44586627098	607	3.18747139155	0.563932688616	448	0.000150708826727	0.616345394163	536	-0.0	0.2557	575	0.33	0.33	72
tr|F7H8I5|F7H8I5_MACMU	BP	0048468	cell development	0.199305584364	0.443833449514	613	3.14823730437	0.562332321376	460	0.000139439611449	0.61315429059	539	-0.0	0.2557	578	0.33	0.33	73
tr|F7H8I5|F7H8I5_MACMU	BP	0032989	cellular component morphogenesis	0.198978484664	0.443302795671	614	3.13865624888	0.561939995416	462	0.000136664958005	0.612329015543	541	-0.0	0.2557	580	0.33	0.33	74
tr|F7H8I5|F7H8I5_MACMU	BP	0007399	nervous system development	0.196138862628	0.438696076842	622	3.05232144834	0.558377384069	484	0.000115157690724	0.605298313559	550	-0.0	0.2557	585	0.33	0.33	75
tr|F7H8I5|F7H8I5_MACMU	BP	0002376	immune system process	0.1848175055	0.420329439172	664	2.73659611934	0.544899428492	543	6.15422240871e-05	0.5795709838	588	-0.0	0.2557	614	0.33	0.33	76
tr|F7H8I5|F7H8I5_MACMU	BP	0048589	developmental growth	0.221526174995	0.479881913694	483	3.84357439553	0.589365123828	261	0.000635742521742	0.675448963404	410	22.7094123445	0.72424461064	402	0.32	0.32	77
tr|F7H8I5|F7H8I5_MACMU	BP	0040007	growth	0.215142514506	0.469525701283	530	3.60624228536	0.580436378362	340	0.000392239798017	0.655620257571	456	11.9760698055	0.680547956398	458	0.32	0.32	78
tr|F7H8I5|F7H8I5_MACMU	BP	0006950	response to stress	0.126389777059	0.325542135322	753	1.61403121717	0.489168655096	637	6.74137505306e-06	0.48876845296	718	-0.0	0.2557	718	0.32	0.32	79
tr|F7H8I5|F7H8I5_MACMU	BP	0061314	Notch signaling involved in heart development	0.269838821	0.558259519308	24	5.85844589321	0.656145371437	12	0.0448727706733	0.840602992545	8	154.218717577	0.855060412874	5	0.29	0.29	80
tr|F7H8I5|F7H8I5_MACMU	BP	0061311	cell surface receptor signaling pathway involved in heart development	0.258408506508	0.539716120107	113	5.21614756434	0.636320638297	20	0.0150545600152	0.805389187491	87	111.634306299	0.832992947902	53	0.29	0.29	81
tr|F7H8I5|F7H8I5_MACMU	BP	0007507	heart development	0.219083367615	0.475918947281	494	3.57449275443	0.579219896768	350	0.000485630968232	0.664389672875	433	16.2496697366	0.701387476807	435	0.29	0.29	82
tr|F7H8I5|F7H8I5_MACMU	BP	0001525	angiogenesis	0.227194005321	0.489076834833	437	3.73701497863	0.585391354115	296	0.000884120008713	0.688990517264	369	29.8269575966	0.742862726586	363	0.28	0.28	83
tr|F7H8I5|F7H8I5_MACMU	BP	0048514	blood vessel morphogenesis	0.223738932301	0.483471669872	466	3.61148915121	0.580636895385	337	0.000667781115799	0.677467752521	406	23.3345107509	0.726098952764	399	0.28	0.28	84
tr|F7H8I5|F7H8I5_MACMU	BP	0006351	transcription, DNA-templated	0.0910030142392	0.26813419	763	1.1037912872	0.457249257158	671	2.47418756553e-06	0.447611886732	745	-0.0	0.2557	745	0.28	0.28	85
tr|F7H8I5|F7H8I5_MACMU	BP	0097659	nucleic acid-templated transcription	0.0896146996607	0.26588192726	764	1.1037912872	0.457249257158	672	2.40863846845e-06	0.446509407306	747	-0.0	0.2557	747	0.28	0.28	86
tr|F7H8I5|F7H8I5_MACMU	BP	0032774	RNA biosynthetic process	0.0882827461014	0.263721099	767	1.06514098224	0.454554629338	676	2.34804829551e-06	0.44546331485	748	-0.0	0.2557	748	0.28	0.28	87
tr|F7H8I5|F7H8I5_MACMU	BP	0034654	nucleobase-containing compound biosynthetic process	0.0645383380995	0.225200545899	768	0.864369962701	0.439694616553	684	1.55437879238e-06	0.428525716039	755	-0.0	0.2557	755	0.28	0.28	88
tr|F7H8I5|F7H8I5_MACMU	BP	0016070	RNA metabolic process	0.0629705019541	0.22265704532	769	0.864369962701	0.439694616553	685	1.51638137235e-06	0.427509515738	757	-0.0	0.2557	757	0.28	0.28	89
tr|F7H8I5|F7H8I5_MACMU	BP	0019438	aromatic compound biosynthetic process	0.0535222817803	0.207329197732	770	0.795896494161	0.434237321349	689	1.31372789088e-06	0.421619129995	759	-0.0	0.2557	759	0.28	0.28	90
tr|F7H8I5|F7H8I5_MACMU	BP	0018130	heterocycle biosynthetic process	0.0515654050849	0.204154556669	771	0.795896494161	0.434237321349	690	1.27675155409e-06	0.420446874785	760	-0.0	0.2557	760	0.28	0.28	91
tr|F7H8I5|F7H8I5_MACMU	BP	1901362	organic cyclic compound biosynthetic process	0.0496712606713	0.201081686187	772	0.795896494161	0.434237321349	691	1.24240191268e-06	0.419327067109	761	-0.0	0.2557	761	0.28	0.28	92
tr|F7H8I5|F7H8I5_MACMU	BP	0010467	gene expression	0.0491162264327	0.200181254142	773	0.795896494161	0.434237321349	692	1.23259465405e-06	0.419001662094	762	-0.0	0.2557	762	0.28	0.28	93
tr|F7H8I5|F7H8I5_MACMU	BP	0034645	cellular macromolecule biosynthetic process	0.0467354298319	0.196318887816	774	0.795896494161	0.434237321349	693	1.19179781244e-06	0.417619644553	763	-0.0	0.2557	763	0.28	0.28	94
tr|F7H8I5|F7H8I5_MACMU	BP	0009059	macromolecule biosynthetic process	0.0450760605692	0.193626893061	775	0.714909570216	0.427469976237	695	1.16451476672e-06	0.416668758891	765	-0.0	0.2557	765	0.28	0.28	95
tr|F7H8I5|F7H8I5_MACMU	BP	0090304	nucleic acid metabolic process	0.0357199207773	0.178448427477	778	0.714909570216	0.427469976237	696	1.02577964057e-06	0.411460234552	766	-0.0	0.2557	766	0.28	0.28	96
tr|F7H8I5|F7H8I5_MACMU	BP	0044271	cellular nitrogen compound biosynthetic process	0.0324260149797	0.173104724102	779	0.615789586069	0.418641724029	699	9.82399110999e-07	0.409686008345	767	-0.0	0.2557	767	0.28	0.28	97
tr|F7H8I5|F7H8I5_MACMU	BP	0006139	nucleobase-containing compound metabolic process	0.00826797500751	0.133913135855	784	0.488001701127	0.406132536126	716	7.30796119842e-07	0.397537867922	773	-0.0	0.2557	773	0.28	0.28	98
tr|F7H8I5|F7H8I5_MACMU	BP	0044249	cellular biosynthetic process	0.00705898124459	0.131951785273	785	0.488001701127	0.406132536126	717	7.20709677209e-07	0.396967210882	775	-0.0	0.2557	775	0.28	0.28	99
tr|F7H8I5|F7H8I5_MACMU	BP	1901576	organic substance biosynthetic process	0.00536074261582	0.129196732746	787	0.488001701127	0.406132536126	718	7.06873173431e-07	0.396171257588	776	-0.0	0.2557	776	0.28	0.28	100
tr|F7H8I5|F7H8I5_MACMU	BP	0009058	biosynthetic process	0.00164394795855	0.123166976773	788	0.488001701127	0.406132536126	719	6.77883576407e-07	0.394451841105	778	-0.0	0.2557	778	0.28	0.28	101
