nid	isquery	qpid	spid	qcov	scov	bits	pide	lali	desc	species	qseq	genename
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H0VMM7|H0VMM7_CAVPO	0.998043818466354	1.00117739403454	4650	0.9024	2551	Uncharacterized protein	Cavia porcellus	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	sp|Q01705|NOTC1_MOUSE	0.992175273865415	1.00197550375346	4645	0.9101	2536	Neurogenic locus notch homolog protein 1	Mus musculus	n.d.	Notch1
7	0	tr|F7H8I5|F7H8I5_MACMU	sp|G3I6Z6|NOTC1_CRIGR	0.99452269170579	1.00593589236249	4605	0.9009	2542	Neurogenic locus notch homolog protein 1	Cricetulus griseus	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	sp|G3I6Z6|NOTC1_CRIGR	0.523474178403756	0.529481598733676	720	0.355	1338	Neurogenic locus notch homolog protein 1	Cricetulus griseus	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F1PDC7|F1PDC7_CANLF	1.00156494522692	1.00195694716243	4605	0.8988	2560	Uncharacterized protein	Canis lupus familiaris	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F6TZ18|F6TZ18_HORSE	0.991784037558685	1.00435816164818	4583	0.9053	2535	Uncharacterized protein	Equus caballus	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F6TZ18|F6TZ18_HORSE	0.4518779342723	0.457606973058637	577	0.3524	1155	Uncharacterized protein	Equus caballus	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F6TJ52|F6TJ52_HORSE	0.982394366197183	1.0072202166065	4539	0.9036	2511	Uncharacterized protein	Equus caballus	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F6TJ52|F6TJ52_HORSE	0.533255086071987	0.546730846369835	794	0.3705	1363	Uncharacterized protein	Equus caballus	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F6TJ52|F6TJ52_HORSE	0.55320813771518	0.567188126754914	768	0.3656	1414	Uncharacterized protein	Equus caballus	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F6TJ52|F6TJ52_HORSE	0.453834115805947	0.465302847974328	578	0.3552	1160	Uncharacterized protein	Equus caballus	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F1MSM3|F1MSM3_BOVIN	0.996087636932707	1.00473559589582	4503	0.8865	2546	Uncharacterized protein	Bos taurus	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A1A6H9G9|A0A1A6H9G9_NEOLE	0.981611893583725	1.02701596397871	4501	0.89	2509	Uncharacterized protein	Neotoma lepida	n.d.	A6R68_14506
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A1A6H9G9|A0A1A6H9G9_NEOLE	0.543427230046948	0.568563241915677	811	0.365	1389	Uncharacterized protein	Neotoma lepida	n.d.	A6R68_14506
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A1A6H9G9|A0A1A6H9G9_NEOLE	0.578638497652582	0.605403192795743	797	0.3543	1479	Uncharacterized protein	Neotoma lepida	n.d.	A6R68_14506
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F7GB19|F7GB19_CALJA	0.992957746478873	1.00554675118859	4490	0.907	2538	Uncharacterized protein	Callithrix jacchus	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|G5B6A9|G5B6A9_HETGA	0.983176838810642	1.00560224089636	4452	0.8862	2513	Neurogenic locus notch-like protein 1	Heterocephalus glaber	n.d.	GW7_16571
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|G5B6A9|G5B6A9_HETGA	0.568075117370892	0.581032412965186	805	0.3574	1452	Neurogenic locus notch-like protein 1	Heterocephalus glaber	n.d.	GW7_16571
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|G5B6A9|G5B6A9_HETGA	0.456964006259781	0.467386954781913	609	0.3553	1168	Neurogenic locus notch-like protein 1	Heterocephalus glaber	n.d.	GW7_16571
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F7HQZ9|F7HQZ9_MACMU	1.01291079812207	1.0229158435401	4449	0.8768	2589	Uncharacterized protein	Macaca mulatta	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|G1LB85|G1LB85_AILME	0.981611893583725	1.03039014373717	4364	0.8741	2509	Uncharacterized protein (Fragment)	Ailuropoda melanoleuca	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|G1LB85|G1LB85_AILME	0.546165884194053	0.573305954825462	785	0.3653	1396	Uncharacterized protein (Fragment)	Ailuropoda melanoleuca	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|G1LB85|G1LB85_AILME	0.491001564945227	0.515400410677618	682	0.357	1255	Uncharacterized protein (Fragment)	Ailuropoda melanoleuca	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|G1LB85|G1LB85_AILME	0.400234741784038	0.420123203285421	585	0.3685	1023	Uncharacterized protein (Fragment)	Ailuropoda melanoleuca	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|G3VR38|G3VR38_SARHA	1.00117370892019	1.00827423167849	4322	0.8378	2559	Uncharacterized protein	Sarcophilus harrisii	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F7B4M7|F7B4M7_MONDO	1.00078247261346	1.02937625754527	4201	0.817	2558	Uncharacterized protein	Monodelphis domestica	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F1NZ70|F1NZ70_CHICK	1.00039123630673	0.998438110113237	4155	0.8056	2557	Uncharacterized protein	Gallus gallus	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F7FTK3|F7FTK3_ORNAN	0.984350547730829	1.00963081861958	4151	0.8152	2516	Uncharacterized protein	Ornithorhynchus anatinus	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|F7FTK3|F7FTK3_ORNAN	0.498826291079812	0.511637239165329	830	0.3851	1275	Uncharacterized protein	Ornithorhynchus anatinus	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0Q3MLK9|A0A0Q3MLK9_AMAAE	1.02112676056338	0.984905660377358	4100	0.787	2610	Neurogenic locus notch protein 1	Amazona aestiva	n.d.	AAES_60798
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|G1RAB8|G1RAB8_NOMLE	0.804773082942097	1.00048638132296	4094	0.9796	2057	Uncharacterized protein	Nomascus leucogenys	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|G1RAB8|G1RAB8_NOMLE	0.102895148669797	0.127918287937743	63.9	0.2624	263	Uncharacterized protein	Nomascus leucogenys	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|J9NS51|J9NS51_CANLF	0.889671361502347	1.00088028169014	4078	0.8984	2274	Uncharacterized protein	Canis lupus familiaris	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|J9NS51|J9NS51_CANLF	0.506651017214398	0.569982394366197	782	0.3799	1295	Uncharacterized protein	Canis lupus familiaris	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|J9NS51|J9NS51_CANLF	0.403364632237872	0.453785211267606	605	0.3686	1031	Uncharacterized protein	Canis lupus familiaris	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|J9NS51|J9NS51_CANLF	0.397887323943662	0.44762323943662	508	0.353	1017	Uncharacterized protein	Canis lupus familiaris	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|G3VR37|G3VR37_SARHA	0.899843505477308	0.860778443113772	4038	0.8565	2300	Uncharacterized protein	Sarcophilus harrisii	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|K7FW03|K7FW03_PELSI	1.00195618153365	1.02686447473937	4035	0.7809	2561	Uncharacterized protein	Pelodiscus sinensis	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|L8IYA8|L8IYA8_9CETA	1.00078247261346	1.05571605447792	4013	0.8065	2558	Uncharacterized protein (Fragment)	Bos mutus	n.d.	M91_09792
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|U3IAJ8|U3IAJ8_ANAPL	0.931924882629108	0.962424242424242	3989	0.8111	2382	Uncharacterized protein	Anas platyrhynchos	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|Q8AXP0|Q8AXP0_CYNPY	1.0027386541471	1.01384493670886	3893	0.7538	2563	Receptor protein Notch1	Cynops pyrrhogaster	n.d.	Notch-1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A151MFW5|A0A151MFW5_ALLMI	0.919405320813771	1.01819757365685	3873	0.8064	2350	Uncharacterized protein	Alligator mississippiensis	n.d.	Y1Q_0005778
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A151MFW5|A0A151MFW5_ALLMI	0.499217527386541	0.552859618717504	818	0.3824	1276	Uncharacterized protein	Alligator mississippiensis	n.d.	Y1Q_0005778
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A151MFW5|A0A151MFW5_ALLMI	0.419405320813772	0.464471403812825	623	0.3685	1072	Uncharacterized protein	Alligator mississippiensis	n.d.	Y1Q_0005778
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|M3YIS6|M3YIS6_MUSPF	0.821596244131455	0.99103350637093	3866	0.9076	2100	Uncharacterized protein	Mustela putorius furo	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|M3YIS6|M3YIS6_MUSPF	0.506651017214398	0.61113732892874	779	0.3799	1295	Uncharacterized protein	Mustela putorius furo	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|M3YIS6|M3YIS6_MUSPF	0.433098591549296	0.522416234072676	717	0.393	1107	Uncharacterized protein	Mustela putorius furo	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|M3YIS6|M3YIS6_MUSPF	0.405712050078247	0.489381783860311	622	0.3751	1037	Uncharacterized protein	Mustela putorius furo	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|M3YIS6|M3YIS6_MUSPF	0.397887323943662	0.479943369513922	509	0.3569	1017	Uncharacterized protein	Mustela putorius furo	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|W5M6R2|W5M6R2_LEPOC	1.00234741784038	1.00786782061369	3858	0.7482	2562	Uncharacterized protein	Lepisosteus oculatus	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|W5M6T2|W5M6T2_LEPOC	1.00704225352113	1.02264600715137	3833	0.7382	2574	Uncharacterized protein	Lepisosteus oculatus	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A1L8F124|A0A1L8F124_XENLA	1.00234741784038	1.01505546751189	3808	0.7428	2562	Uncharacterized protein	Xenopus laevis	n.d.	XELAEV_18041536mg
7	0	tr|F7H8I5|F7H8I5_MACMU	sp|P21783|NOTC1_XENLA	1.00234741784038	1.01505546751189	3800	0.7408	2562	Neurogenic locus notch homolog protein 1	Xenopus laevis	n.d.	notch1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A1L8F627|A0A1L8F627_XENLA	1.00234741784038	1.01626338754463	3798	0.742	2562	Uncharacterized protein	Xenopus laevis	n.d.	XELAEV_18038316mg
7	0	tr|F7H8I5|F7H8I5_MACMU	sp|A2RUV0|NOTC1_XENTR	1.00234741784038	1.01586042823156	3797	0.744	2562	Neurogenic locus notch homolog protein 1	Xenopus tropicalis	n.d.	notch1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H3BF03|H3BF03_LATCH	0.9839593114241	1.0084202085004	3794	0.7463	2515	Uncharacterized protein	Latimeria chalumnae	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H3BF03|H3BF03_LATCH	0.522300469483568	0.535284683239776	817	0.3738	1335	Uncharacterized protein	Latimeria chalumnae	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H3BF03|H3BF03_LATCH	0.460876369327074	0.47233360064154	710	0.382	1178	Uncharacterized protein	Latimeria chalumnae	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H3BF03|H3BF03_LATCH	0.463615023474178	0.47514033680834	703	0.3688	1185	Uncharacterized protein	Latimeria chalumnae	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H3BF03|H3BF03_LATCH	0.443270735524257	0.454290296712109	684	0.3707	1133	Uncharacterized protein	Latimeria chalumnae	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H3BF03|H3BF03_LATCH	0.402973395931142	0.41299117882919	619	0.3816	1030	Uncharacterized protein	Latimeria chalumnae	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0P7UIC3|A0A0P7UIC3_9TELE	1.01095461658842	0.955268022181146	3705	0.7121	2584	Neurogenic locus notch protein-like	Scleropages formosus	n.d.	Z043_111639
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0P7UIC3|A0A0P7UIC3_9TELE	0.534037558685446	0.504621072088725	830	0.3773	1365	Neurogenic locus notch protein-like	Scleropages formosus	n.d.	Z043_111639
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0P7UIC3|A0A0P7UIC3_9TELE	0.48943661971831	0.462476894639556	731	0.3669	1251	Neurogenic locus notch protein-like	Scleropages formosus	n.d.	Z043_111639
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0P7UIC3|A0A0P7UIC3_9TELE	0.433098591549296	0.409242144177449	616	0.3631	1107	Neurogenic locus notch protein-like	Scleropages formosus	n.d.	Z043_111639
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0P7UIC3|A0A0P7UIC3_9TELE	0.326682316118936	0.308687615526802	405	0.3365	835	Neurogenic locus notch protein-like	Scleropages formosus	n.d.	Z043_111639
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0P7UIC3|A0A0P7UIC3_9TELE	0.0751173708920188	0.0709796672828096	81.6	0.349	192	Neurogenic locus notch protein-like	Scleropages formosus	n.d.	Z043_111639
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A096NRS2|A0A096NRS2_PAPAN	0.703442879499218	0.98197706171491	3667	0.9978	1798	Uncharacterized protein	Papio anubis	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A096NRS2|A0A096NRS2_PAPAN	0.539514866979656	0.753140360458766	855	0.3909	1379	Uncharacterized protein	Papio anubis	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A096NRS2|A0A096NRS2_PAPAN	0.568857589984351	0.794101583833971	785	0.3569	1454	Uncharacterized protein	Papio anubis	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A096NRS2|A0A096NRS2_PAPAN	0.405712050078247	0.566357181867832	606	0.378	1037	Uncharacterized protein	Papio anubis	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A1S3PI54|A0A1S3PI54_SALSA	1.00469483568075	1.01864339547798	3658	0.7142	2568	neurogenic locus notch homolog protein 1-like isoform X2	Salmo salar	n.d.	LOC106585423
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A1S3PHC2|A0A1S3PHC2_SALSA	1.00508607198748	1.01863600317209	3653	0.7139	2569	neurogenic locus notch homolog protein 1-like isoform X1	Salmo salar	n.d.	LOC106585423
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A1S3NKN2|A0A1S3NKN2_SALSA	1.00469483568075	1.0182394924663	3643	0.7103	2568	neurogenic locus notch homolog protein 1-like isoform X2	Salmo salar	n.d.	LOC106579992
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A1S3NL82|A0A1S3NL82_SALSA	1.00469483568075	1.01783590963139	3637	0.7091	2568	neurogenic locus notch homolog protein 1-like isoform X1	Salmo salar	n.d.	LOC106579992
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|G3PLH6|G3PLH6_GASAC	1.00352112676056	1.03510895883777	3628	0.6959	2565	Uncharacterized protein	Gasterosteus aculeatus	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0N8K1Z6|A0A0N8K1Z6_9TELE	1.0027386541471	1.0219298245614	3625	0.7027	2563	Neurogenic locus notch protein-like	Scleropages formosus	n.d.	Z043_104341
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A0R4IMV9|A0A0R4IMV9_DANRE	1.0027386541471	1.03263497179694	3588	0.6961	2563	Notch 1b	Danio rerio	n.d.	notch1b
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H0Z6Z3|H0Z6Z3_TAEGU	0.906103286384977	1.01846965699208	3578	0.7772	2316	Uncharacterized protein	Taeniopygia guttata	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H0Z6Z3|H0Z6Z3_TAEGU	0.470266040688576	0.52858399296394	827	0.3935	1202	Uncharacterized protein	Taeniopygia guttata	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H0Z6Z3|H0Z6Z3_TAEGU	0.52660406885759	0.591908531222515	777	0.3744	1346	Uncharacterized protein	Taeniopygia guttata	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H0Z6Z3|H0Z6Z3_TAEGU	0.451486697965571	0.507475813544415	711	0.3761	1154	Uncharacterized protein	Taeniopygia guttata	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H0Z6Z3|H0Z6Z3_TAEGU	0.047339593114241	0.0532102022867194	66.2	0.3636	121	Uncharacterized protein	Taeniopygia guttata	n.d.	NOTCH1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A5WUN6|A5WUN6_DANRE	0.982394366197183	1.0307881773399	3573	0.7033	2511	Notch 1b	Danio rerio	n.d.	notch1b
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A5WUN6|A5WUN6_DANRE	0.523474178403756	0.549261083743842	825	0.3714	1338	Notch 1b	Danio rerio	n.d.	notch1b
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A5WUN6|A5WUN6_DANRE	0.405320813771518	0.425287356321839	640	0.3871	1036	Notch 1b	Danio rerio	n.d.	notch1b
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A1S3KJU7|A0A1S3KJU7_SALSA	1.0027386541471	1.03388463089956	3570	0.6968	2563	neurogenic locus notch homolog protein 1-like isoform X2	Salmo salar	n.d.	LOC106560538
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A1S3KK25|A0A1S3KK25_SALSA	1.00234741784038	1.03057119871279	3569	0.6975	2562	neurogenic locus notch homolog protein 1-like isoform X1	Salmo salar	n.d.	LOC106560538
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|I3JKK2|I3JKK2_ORENI	1.00117370892019	1.02977867203219	3567	0.7011	2559	Uncharacterized protein	Oreochromis niloticus	n.d.	LOC100703553
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|B5U9W5|B5U9W5_ONCMY	1.0027386541471	1.03014469453376	3560	0.6941	2563	Notch1	Oncorhynchus mykiss	n.d.	notch1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H2V008|H2V008_TAKRU	1.0027386541471	1.01989653800239	3556	0.6859	2563	Uncharacterized protein	Takifugu rubripes	n.d.	LOC101067059
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H2VAX2|H2VAX2_TAKRU	1.0027386541471	1.03263497179694	3551	0.6953	2563	Uncharacterized protein	Takifugu rubripes	n.d.	LOC101062685
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H2VAX1|H2VAX1_TAKRU	1.00391236306729	1.03426037887948	3550	0.6945	2566	Uncharacterized protein (Fragment)	Takifugu rubripes	n.d.	LOC101062685
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H2V009|H2V009_TAKRU	1.0066510172144	1.02184273232724	3550	0.6836	2573	Uncharacterized protein	Takifugu rubripes	n.d.	LOC101067059
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A060W9G8|A0A060W9G8_ONCMY	1.00156494522692	1.03643724696356	3547	0.6938	2560	Uncharacterized protein	Oncorhynchus mykiss	n.d.	GSONMT00069756001
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H2VAX3|H2VAX3_TAKRU	1.00547730829421	1.04217356042174	3540	0.6918	2570	Uncharacterized protein	Takifugu rubripes	n.d.	LOC101062685
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|I3JX40|I3JX40_ORENI	1.00469483568075	1.04009720534629	3540	0.6846	2568	Uncharacterized protein	Oreochromis niloticus	n.d.	notch1
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H3C784|H3C784_TETNG	1.00586854460094	1.03836833602585	3531	0.6884	2571	Uncharacterized protein	Tetraodon nigroviridis	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|W5L416|W5L416_ASTMX	0.997261345852895	1.02906742026645	3531	0.703	2549	Uncharacterized protein	Astyanax mexicanus	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H3C4Q6|H3C4Q6_TETNG	0.998826291079812	1.0336032388664	3523	0.6921	2553	Uncharacterized protein	Tetraodon nigroviridis	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A147A3C1|A0A147A3C1_FUNHE	1.00312989045383	1.03137570394208	3520	0.6927	2564	Neurogenic locus notch protein 1	Fundulus heteroclitus	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A146ZNX1|A0A146ZNX1_FUNHE	1.01799687010955	1.01879404855129	3520	0.6833	2602	Neurogenic locus notch protein 1	Fundulus heteroclitus	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H2V010|H2V010_TAKRU	0.986306729264476	1.03277345350266	3517	0.687	2521	Uncharacterized protein	Takifugu rubripes	n.d.	LOC101067059
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H2V010|H2V010_TAKRU	0.526212832550861	0.551003687013519	857	0.3762	1345	Uncharacterized protein	Takifugu rubripes	n.d.	LOC101067059
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H2V010|H2V010_TAKRU	0.520735524256651	0.545268332650553	820	0.3862	1331	Uncharacterized protein	Takifugu rubripes	n.d.	LOC101067059
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H2V010|H2V010_TAKRU	0.402973395931142	0.421958213846784	637	0.3845	1030	Uncharacterized protein	Takifugu rubripes	n.d.	LOC101067059
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A146VBM9|A0A146VBM9_FUNHE	1.02151799687011	1.01872805306282	3513	0.6817	2611	Neurogenic locus notch protein 1	Fundulus heteroclitus	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A1A8F0G1|A0A1A8F0G1_9TELE	1.00547730829421	1.02472089314195	3511	0.6856	2570	Notch homolog 1b	Nothobranchius korthausae	n.d.	NOTCH1B
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H2VAX4|H2VAX4_TAKRU	0.986697965571205	1.03360655737705	3511	0.6967	2522	Uncharacterized protein (Fragment)	Takifugu rubripes	n.d.	LOC101062685
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H2VAX4|H2VAX4_TAKRU	0.524256651017214	0.549180327868853	833	0.3813	1340	Uncharacterized protein (Fragment)	Takifugu rubripes	n.d.	LOC101062685
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A146WIJ2|A0A146WIJ2_FUNHE	1.00352112676056	1.03427419354839	3510	0.6908	2565	Neurogenic locus notch protein 1	Fundulus heteroclitus	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H2V011|H2V011_TAKRU	0.986306729264476	1.02563059397884	3510	0.6878	2521	Uncharacterized protein	Takifugu rubripes	n.d.	LOC101067059
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H2V011|H2V011_TAKRU	0.526212832550861	0.547192839707079	856	0.3762	1345	Uncharacterized protein	Takifugu rubripes	n.d.	LOC101067059
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H2V011|H2V011_TAKRU	0.520735524256651	0.541497152156225	820	0.3862	1331	Uncharacterized protein	Takifugu rubripes	n.d.	LOC101067059
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H2V011|H2V011_TAKRU	0.402973395931142	0.419039869812856	637	0.3845	1030	Uncharacterized protein	Takifugu rubripes	n.d.	LOC101067059
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H3CP23|H3CP23_TETNG	0.987871674491393	1.03610997127616	3509	0.6947	2525	Uncharacterized protein	Tetraodon nigroviridis	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H3CP23|H3CP23_TETNG	0.578638497652582	0.606893721789085	827	0.3692	1479	Uncharacterized protein	Tetraodon nigroviridis	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H3CP23|H3CP23_TETNG	0.40414710485133	0.423881821912187	639	0.3833	1033	Uncharacterized protein	Tetraodon nigroviridis	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|H2LKI3|H2LKI3_ORYLA	1.00391236306729	1.03467741935484	3509	0.6898	2566	Uncharacterized protein	Oryzias latipes	n.d.	LOC101171596
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|M3ZSY0|M3ZSY0_XIPMA	1	1.03147699757869	3509	0.6925	2556	Uncharacterized protein	Xiphophorus maculatus	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A087XBG9|A0A087XBG9_POEFO	1.00078247261346	1.03270084779976	3507	0.6908	2558	Uncharacterized protein	Poecilia formosa	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A1A8QF52|A0A1A8QF52_9TELE	1.00547730829421	1.02186878727634	3507	0.6817	2570	Notch homolog 1b	Nothobranchius rachovii	n.d.	NOTCH1B
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A087XGE3|A0A087XGE3_POEFO	1.00547730829421	1.03171417101566	3505	0.6848	2570	Uncharacterized protein	Poecilia formosa	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A1A7ZFC4|A0A1A7ZFC4_NOTFU	1.00547730829421	1.02268205332272	3505	0.6844	2570	Notch homolog 1b	Nothobranchius furzeri	n.d.	NOTCH1B
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|A0A1A8UP75|A0A1A8UP75_NOTFU	1.00547730829421	1.02268205332272	3504	0.6829	2570	Notch homolog 1b	Nothobranchius furzeri	n.d.	NOTCH1B
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|G3PUD0|G3PUD0_GASAC	0.985915492957746	1.03533278553821	3498	0.6956	2520	Uncharacterized protein (Fragment)	Gasterosteus aculeatus	n.d.	
7	0	tr|F7H8I5|F7H8I5_MACMU	tr|G3PUD0|G3PUD0_GASAC	0.523865414710485	0.55012325390304	825	0.3757	1339	Uncharacterized protein (Fragment)	Gasterosteus aculeatus	n.d.	
